"","taxon","sample.month","variable","value"
"1923","amphinem","c.11","1996",577
"1935","anchytar","c.11","1996",14.67
"1947","baetis","c.11","1996",0
"1959","beloneur","c.11","1996",29.33
"1971","ceratopog","c.11","1996",232
"1983","chironomid","c.11","1996",8755.67
"1995","copepod","c.11","1996",834.33
"2007","dicranota","c.11","1996",197.67
"2019","diplosp","c.11","1996",167
"2031","dixa","c.11","1996",103.67
"2043","dolicho","c.11","1996",0
"2055","dolophil","c.11","1996",0
"2067","ectopria","c.11","1996",0
"2079","elmid","c.11","1996",0
"2091","empid","c.11","1996",0
"2103","epeorus","c.11","1996",14.67
"2115","fattigia","c.11","1996",14.67
"2127","hexatomasp","c.11","1996",0
"2139","hydroptila","c.11","1996",59.33
"2151","isoperla","c.11","1996",128.33
"2163","lanthus","c.11","1996",0
"2175","lepidos","c.11","1996",153
"2187","leuctra","c.11","1996",172.67
"2199","limonia","c.11","1996",0
"2211","lype","c.11","1996",0
"2223","malirekus","c.11","1996",0
"2235","molann","c.11","1996",0
"2247","molophilus","c.11","1996",14.67
"2259","nematoda","c.11","1996",202.33
"2271","neophylax","c.11","1996",29.67
"2283","nymphom","c.11","1996",0
"2295","oligo","c.11","1996",306
"2307","paralepto","c.11","1996",0
"2319","parapsyche","c.11","1996",384.67
"2331","pediciaA","c.11","1996",0
"2343","pelto","c.11","1996",3192.67
"2355","pgoera","c.11","1996",128.33
"2367","pilaria","c.11","1996",0
"2379","pslimnoph","c.11","1996",0
"2391","pycno","c.11","1996",69
"2403","rhabdom","c.11","1996",0
"2415","rhyacoph","c.11","1996",54
"2427","sciara","c.11","1996",0
"2439","serratella","c.11","1996",237.33
"2451","simulium","c.11","1996",0
"2463","soyedina","c.11","1996",0
"2475","stenonema","c.11","1996",0
"2487","sweltsa","c.11","1996",0
"2499","tanypod","c.11","1996",128.33
"2511","tipula","c.11","1996",0
"2523","turbell","c.11","1996",59.33
"2535","wormsp","c.11","1996",83.67
"1912","acari","d.12","1996",876.33
"1924","amphinem","d.12","1996",323.67
"1936","anchytar","d.12","1996",0
"1948","baetis","d.12","1996",0
"1960","beloneur","d.12","1996",0
"1972","ceratopog","d.12","1996",29.67
"1984","chironomid","d.12","1996",5542.33
"1996","copepod","d.12","1996",925.33
"2008","dicranota","d.12","1996",14.67
"2020","diplosp","d.12","1996",103
"2032","dixa","d.12","1996",307.67
"2044","dolicho","d.12","1996",0
"2056","dolophil","d.12","1996",0
"2068","ectopria","d.12","1996",83.67
"2080","elmid","d.12","1996",0
"2092","empid","d.12","1996",0
"2104","epeorus","d.12","1996",0
"2116","fattigia","d.12","1996",0
"2128","hexatomasp","d.12","1996",0
"2140","hydroptila","d.12","1996",118.33
"2152","isoperla","d.12","1996",116.33
"2164","lanthus","d.12","1996",0
"2176","lepidos","d.12","1996",283
"2188","leuctra","d.12","1996",29.67
"2200","limonia","d.12","1996",0
"2212","lype","d.12","1996",0
"2224","malirekus","d.12","1996",23.67
"2236","molann","d.12","1996",0
"2248","molophilus","d.12","1996",0
"2260","nematoda","d.12","1996",249.33
"2272","neophylax","d.12","1996",0
"2284","nymphom","d.12","1996",0
"2296","oligo","d.12","1996",47.33
"2308","paralepto","d.12","1996",0
"2320","parapsyche","d.12","1996",0
"2332","pediciaA","d.12","1996",0
"2344","pelto","d.12","1996",1466.33
"2356","pgoera","d.12","1996",276.33
"2368","pilaria","d.12","1996",0
"2380","pslimnoph","d.12","1996",0
"2392","pycno","d.12","1996",135.67
"2404","rhabdom","d.12","1996",0
"2416","rhyacoph","d.12","1996",135.67
"2428","sciara","d.12","1996",0
"2440","serratella","d.12","1996",146.67
"2452","simulium","d.12","1996",0
"2464","soyedina","d.12","1996",0
"2476","stenonema","d.12","1996",0
"2488","sweltsa","d.12","1996",0
"2500","tanypod","d.12","1996",0
"2512","tipula","d.12","1996",0
"2524","turbell","d.12","1996",0
"2536","wormsp","d.12","1996",195
"1913","acari","e.1","1996",799.33
"1925","amphinem","e.1","1996",162.67
"1937","anchytar","e.1","1996",0
"1949","baetis","e.1","1996",0
"1961","beloneur","e.1","1996",14.67
"1973","ceratopog","e.1","1996",44.33
"1985","chironomid","e.1","1996",8983.67
"1997","copepod","e.1","1996",1258.33
"2009","dicranota","e.1","1996",384.67
"2021","diplosp","e.1","1996",14.67
"2033","dixa","e.1","1996",0
"2045","dolicho","e.1","1996",0
"2057","dolophil","e.1","1996",0
"2069","ectopria","e.1","1996",0
"2081","elmid","e.1","1996",0
"2093","empid","e.1","1996",0
"2105","epeorus","e.1","1996",29.33
"2117","fattigia","e.1","1996",0
"2129","hexatomasp","e.1","1996",14.67
"2141","hydroptila","e.1","1996",118.33
"2153","isoperla","e.1","1996",88.67
"2165","lanthus","e.1","1996",0
"2177","lepidos","e.1","1996",0
"2189","leuctra","e.1","1996",133
"2201","limonia","e.1","1996",0
"2213","lype","e.1","1996",0
"2225","malirekus","e.1","1996",0
"2237","molann","e.1","1996",0
"2249","molophilus","e.1","1996",0
"2261","nematoda","e.1","1996",162.67
"2273","neophylax","e.1","1996",0
"2285","nymphom","e.1","1996",14.67
"2297","oligo","e.1","1996",133
"2309","paralepto","e.1","1996",0
"2321","parapsyche","e.1","1996",251
"2333","pediciaA","e.1","1996",0
"2345","pelto","e.1","1996",976.33
"2357","pgoera","e.1","1996",74
"2369","pilaria","e.1","1996",0
"2381","pslimnoph","e.1","1996",0
"2393","pycno","e.1","1996",14.67
"2405","rhabdom","e.1","1996",0
"2417","rhyacoph","e.1","1996",29.33
"2429","sciara","e.1","1996",0
"2441","serratella","e.1","1996",310.67
"2453","simulium","e.1","1996",0
"2465","soyedina","e.1","1996",0
"2477","stenonema","e.1","1996",14.67
"2489","sweltsa","e.1","1996",0
"2501","tanypod","e.1","1996",0
"2513","tipula","e.1","1996",0
"2525","turbell","e.1","1996",29.33
"2537","wormsp","e.1","1996",58.67
"1914","acari","f.2","1996",1006.33
"1926","amphinem","f.2","1996",59
"1938","anchytar","f.2","1996",0
"1950","baetis","f.2","1996",0
"1962","beloneur","f.2","1996",0
"1974","ceratopog","f.2","1996",29.33
"1986","chironomid","f.2","1996",9427.33
"1998","copepod","f.2","1996",592
"2010","dicranota","f.2","1996",58.67
"2022","diplosp","f.2","1996",59.33
"2034","dixa","f.2","1996",0
"2046","dolicho","f.2","1996",0
"2058","dolophil","f.2","1996",0
"2070","ectopria","f.2","1996",0
"2082","elmid","f.2","1996",0
"2094","empid","f.2","1996",0
"2106","epeorus","f.2","1996",0
"2118","fattigia","f.2","1996",0
"2130","hexatomasp","f.2","1996",0
"2142","hydroptila","f.2","1996",74
"2154","isoperla","f.2","1996",73.67
"2166","lanthus","f.2","1996",0
"2178","lepidos","f.2","1996",29.67
"2190","leuctra","f.2","1996",29.67
"2202","limonia","f.2","1996",0
"2214","lype","f.2","1996",0
"2226","malirekus","f.2","1996",0
"2238","molann","f.2","1996",0
"2250","molophilus","f.2","1996",0
"2262","nematoda","f.2","1996",59
"2274","neophylax","f.2","1996",29.67
"2286","nymphom","f.2","1996",0
"2298","oligo","f.2","1996",44
"2310","paralepto","f.2","1996",14.67
"2322","parapsyche","f.2","1996",133
"2334","pediciaA","f.2","1996",0
"2346","pelto","f.2","1996",591.67
"2358","pgoera","f.2","1996",414.33
"2370","pilaria","f.2","1996",0
"2382","pslimnoph","f.2","1996",0
"2394","pycno","f.2","1996",0
"2406","rhabdom","f.2","1996",0
"2418","rhyacoph","f.2","1996",103.33
"2430","sciara","f.2","1996",0
"2442","serratella","f.2","1996",103.67
"2454","simulium","f.2","1996",14.67
"2466","soyedina","f.2","1996",0
"2478","stenonema","f.2","1996",0
"2490","sweltsa","f.2","1996",0
"2502","tanypod","f.2","1996",44.33
"2514","tipula","f.2","1996",0
"2526","turbell","f.2","1996",0
"2538","wormsp","f.2","1996",14.67
"1915","acari","g.3","1996",962.33
"1927","amphinem","g.3","1996",88.67
"1939","anchytar","g.3","1996",44.33
"1951","baetis","g.3","1996",29.33
"1963","beloneur","g.3","1996",14.67
"1975","ceratopog","g.3","1996",103
"1987","chironomid","g.3","1996",7340.67
"1999","copepod","g.3","1996",370
"2011","dicranota","g.3","1996",14.67
"2023","diplosp","g.3","1996",0
"2035","dixa","g.3","1996",0
"2047","dolicho","g.3","1996",0
"2059","dolophil","g.3","1996",0
"2071","ectopria","g.3","1996",59.33
"2083","elmid","g.3","1996",0
"2095","empid","g.3","1996",29.33
"2107","epeorus","g.3","1996",14.67
"2119","fattigia","g.3","1996",0
"2131","hexatomasp","g.3","1996",14.67
"2143","hydroptila","g.3","1996",14.67
"2155","isoperla","g.3","1996",0
"2167","lanthus","g.3","1996",0
"2179","lepidos","g.3","1996",0
"2191","leuctra","g.3","1996",44.33
"2203","limonia","g.3","1996",0
"2215","lype","g.3","1996",0
"2227","malirekus","g.3","1996",0
"2239","molann","g.3","1996",0
"2251","molophilus","g.3","1996",0
"2263","nematoda","g.3","1996",88.33
"2275","neophylax","g.3","1996",74
"2287","nymphom","g.3","1996",0
"2299","oligo","g.3","1996",59.33
"2311","paralepto","g.3","1996",0
"2323","parapsyche","g.3","1996",280.33
"2335","pediciaA","g.3","1996",0
"2347","pelto","g.3","1996",503.33
"2359","pgoera","g.3","1996",236.67
"2371","pilaria","g.3","1996",0
"2383","pslimnoph","g.3","1996",0
"2395","pycno","g.3","1996",0
"2407","rhabdom","g.3","1996",0
"2419","rhyacoph","g.3","1996",58.67
"2431","sciara","g.3","1996",58.67
"2443","serratella","g.3","1996",221.67
"2455","simulium","g.3","1996",59
"2467","soyedina","g.3","1996",0
"2479","stenonema","g.3","1996",0
"2491","sweltsa","g.3","1996",0
"2503","tanypod","g.3","1996",148
"2515","tipula","g.3","1996",0
"2527","turbell","g.3","1996",14.67
"2539","wormsp","g.3","1996",14.67
"1916","acari","h.4","1996",1016.33
"1928","amphinem","h.4","1996",103.33
"1940","anchytar","h.4","1996",0
"1952","baetis","h.4","1996",14.67
"1964","beloneur","h.4","1996",212
"1976","ceratopog","h.4","1996",113.33
"1988","chironomid","h.4","1996",9210.33
"2000","copepod","h.4","1996",1287.67
"2012","dicranota","h.4","1996",0
"2024","diplosp","h.4","1996",14.67
"2036","dixa","h.4","1996",39.33
"2048","dolicho","h.4","1996",0
"2060","dolophil","h.4","1996",0
"2072","ectopria","h.4","1996",0
"2084","elmid","h.4","1996",0
"2096","empid","h.4","1996",59.33
"2108","epeorus","h.4","1996",0
"2120","fattigia","h.4","1996",14.67
"2132","hexatomasp","h.4","1996",0
"2144","hydroptila","h.4","1996",14.67
"2156","isoperla","h.4","1996",14.67
"2168","lanthus","h.4","1996",0
"2180","lepidos","h.4","1996",108.33
"2192","leuctra","h.4","1996",167.67
"2204","limonia","h.4","1996",0
"2216","lype","h.4","1996",0
"2228","malirekus","h.4","1996",0
"2240","molann","h.4","1996",0
"2252","molophilus","h.4","1996",0
"2264","nematoda","h.4","1996",0
"2276","neophylax","h.4","1996",14.67
"2288","nymphom","h.4","1996",0
"2300","oligo","h.4","1996",375
"2312","paralepto","h.4","1996",0
"2324","parapsyche","h.4","1996",59
"2336","pediciaA","h.4","1996",0
"2348","pelto","h.4","1996",2155.67
"2360","pgoera","h.4","1996",202
"2372","pilaria","h.4","1996",0
"2384","pslimnoph","h.4","1996",0
"2396","pycno","h.4","1996",0
"2408","rhabdom","h.4","1996",0
"2420","rhyacoph","h.4","1996",14.67
"2432","sciara","h.4","1996",0
"2444","serratella","h.4","1996",74
"2456","simulium","h.4","1996",0
"2468","soyedina","h.4","1996",0
"2480","stenonema","h.4","1996",0
"2492","sweltsa","h.4","1996",0
"2504","tanypod","h.4","1996",0
"2516","tipula","h.4","1996",0
"2528","turbell","h.4","1996",0
"2540","wormsp","h.4","1996",103.67
"1917","acari","i.5","1996",2606.33
"1929","amphinem","i.5","1996",1689.67
"1941","anchytar","i.5","1996",59.33
"1953","baetis","i.5","1996",680.67
"1965","beloneur","i.5","1996",88.67
"1977","ceratopog","i.5","1996",74
"1989","chironomid","i.5","1996",13931
"2001","copepod","i.5","1996",1525.33
"2013","dicranota","i.5","1996",0
"2025","diplosp","i.5","1996",14.67
"2037","dixa","i.5","1996",59.33
"2049","dolicho","i.5","1996",0
"2061","dolophil","i.5","1996",0
"2073","ectopria","i.5","1996",59
"2085","elmid","i.5","1996",0
"2097","empid","i.5","1996",148
"2109","epeorus","i.5","1996",0
"2121","fattigia","i.5","1996",0
"2133","hexatomasp","i.5","1996",0
"2145","hydroptila","i.5","1996",59
"2157","isoperla","i.5","1996",29.33
"2169","lanthus","i.5","1996",0
"2181","lepidos","i.5","1996",0
"2193","leuctra","i.5","1996",474.33
"2205","limonia","i.5","1996",0
"2217","lype","i.5","1996",0
"2229","malirekus","i.5","1996",0
"2241","molann","i.5","1996",0
"2253","molophilus","i.5","1996",0
"2265","nematoda","i.5","1996",769.67
"2277","neophylax","i.5","1996",0
"2289","nymphom","i.5","1996",59.33
"2301","oligo","i.5","1996",178
"2313","paralepto","i.5","1996",0
"2325","parapsyche","i.5","1996",295.67
"2337","pediciaA","i.5","1996",0
"2349","pelto","i.5","1996",29.67
"2361","pgoera","i.5","1996",103.67
"2373","pilaria","i.5","1996",0
"2385","pslimnoph","i.5","1996",0
"2397","pycno","i.5","1996",0
"2409","rhabdom","i.5","1996",0
"2421","rhyacoph","i.5","1996",29.33
"2433","sciara","i.5","1996",0
"2445","serratella","i.5","1996",207.67
"2457","simulium","i.5","1996",251.67
"2469","soyedina","i.5","1996",0
"2481","stenonema","i.5","1996",0
"2493","sweltsa","i.5","1996",0
"2505","tanypod","i.5","1996",266.33
"2517","tipula","i.5","1996",0
"2529","turbell","i.5","1996",0
"2541","wormsp","i.5","1996",177.67
"1918","acari","j.6","1996",2249.67
"1930","amphinem","j.6","1996",2826.33
"1942","anchytar","j.6","1996",59.33
"1954","baetis","j.6","1996",680.67
"1966","beloneur","j.6","1996",44
"1978","ceratopog","j.6","1996",133.33
"1990","chironomid","j.6","1996",3847.33
"2002","copepod","j.6","1996",399.67
"2014","dicranota","j.6","1996",251.33
"2026","diplosp","j.6","1996",29.67
"2038","dixa","j.6","1996",74
"2050","dolicho","j.6","1996",0
"2062","dolophil","j.6","1996",0
"2074","ectopria","j.6","1996",0
"2086","elmid","j.6","1996",0
"2098","empid","j.6","1996",14.67
"2110","epeorus","j.6","1996",0
"2122","fattigia","j.6","1996",0
"2134","hexatomasp","j.6","1996",14.67
"2146","hydroptila","j.6","1996",0
"2158","isoperla","j.6","1996",14.67
"2170","lanthus","j.6","1996",0
"2182","lepidos","j.6","1996",163
"2194","leuctra","j.6","1996",177.67
"2206","limonia","j.6","1996",0
"2218","lype","j.6","1996",0
"2230","malirekus","j.6","1996",0
"2242","molann","j.6","1996",0
"2254","molophilus","j.6","1996",0
"2266","nematoda","j.6","1996",503
"2278","neophylax","j.6","1996",14.67
"2290","nymphom","j.6","1996",0
"2302","oligo","j.6","1996",74
"2314","paralepto","j.6","1996",0
"2326","parapsyche","j.6","1996",1420.33
"2338","pediciaA","j.6","1996",0
"2350","pelto","j.6","1996",73.67
"2362","pgoera","j.6","1996",44.33
"2374","pilaria","j.6","1996",0
"2386","pslimnoph","j.6","1996",0
"2398","pycno","j.6","1996",0
"2410","rhabdom","j.6","1996",0
"2422","rhyacoph","j.6","1996",73.33
"2434","sciara","j.6","1996",59.33
"2446","serratella","j.6","1996",0
"2458","simulium","j.6","1996",5387
"2470","soyedina","j.6","1996",0
"2482","stenonema","j.6","1996",0
"2494","sweltsa","j.6","1996",0
"2506","tanypod","j.6","1996",0
"2518","tipula","j.6","1996",0
"2530","turbell","j.6","1996",14.67
"2542","wormsp","j.6","1996",88
"1919","acari","k.7","1996",1489.33
"1931","amphinem","k.7","1996",1467.67
"1943","anchytar","k.7","1996",0
"1955","baetis","k.7","1996",512.67
"1967","beloneur","k.7","1996",0
"1979","ceratopog","k.7","1996",91.67
"1991","chironomid","k.7","1996",7127.67
"2003","copepod","k.7","1996",364.67
"2015","dicranota","k.7","1996",82.67
"2027","diplosp","k.7","1996",236.67
"2039","dixa","k.7","1996",23.67
"2051","dolicho","k.7","1996",0
"2063","dolophil","k.7","1996",0
"2075","ectopria","k.7","1996",29.33
"2087","elmid","k.7","1996",0
"2099","empid","k.7","1996",0
"2111","epeorus","k.7","1996",29.67
"2123","fattigia","k.7","1996",0
"2135","hexatomasp","k.7","1996",0
"2147","hydroptila","k.7","1996",0
"2159","isoperla","k.7","1996",29.67
"2171","lanthus","k.7","1996",0
"2183","lepidos","k.7","1996",74
"2195","leuctra","k.7","1996",83
"2207","limonia","k.7","1996",0
"2219","lype","k.7","1996",0
"2231","malirekus","k.7","1996",0
"2243","molann","k.7","1996",0
"2255","molophilus","k.7","1996",0
"2267","nematoda","k.7","1996",189.33
"2279","neophylax","k.7","1996",0
"2291","nymphom","k.7","1996",0
"2303","oligo","k.7","1996",14.67
"2315","paralepto","k.7","1996",44.33
"2327","parapsyche","k.7","1996",1767
"2339","pediciaA","k.7","1996",0
"2351","pelto","k.7","1996",118
"2363","pgoera","k.7","1996",74
"2375","pilaria","k.7","1996",0
"2387","pslimnoph","k.7","1996",0
"2399","pycno","k.7","1996",0
"2411","rhabdom","k.7","1996",0
"2423","rhyacoph","k.7","1996",74
"2435","sciara","k.7","1996",0
"2447","serratella","k.7","1996",14.67
"2459","simulium","k.7","1996",491.67
"2471","soyedina","k.7","1996",0
"2483","stenonema","k.7","1996",0
"2495","sweltsa","k.7","1996",0
"2507","tanypod","k.7","1996",38.33
"2519","tipula","k.7","1996",0
"2531","turbell","k.7","1996",0
"2543","wormsp","k.7","1996",74
"1920","acari","l.8","1996",1934
"1932","amphinem","l.8","1996",863.33
"1944","anchytar","l.8","1996",0
"1956","baetis","l.8","1996",0
"1968","beloneur","l.8","1996",0
"1980","ceratopog","l.8","1996",0
"1992","chironomid","l.8","1996",4647
"2004","copepod","l.8","1996",236.67
"2016","dicranota","l.8","1996",147.67
"2028","diplosp","l.8","1996",44
"2040","dixa","l.8","1996",14.67
"2052","dolicho","l.8","1996",0
"2064","dolophil","l.8","1996",0
"2076","ectopria","l.8","1996",177.67
"2088","elmid","l.8","1996",0
"2100","empid","l.8","1996",0
"2112","epeorus","l.8","1996",0
"2124","fattigia","l.8","1996",0
"2136","hexatomasp","l.8","1996",0
"2148","hydroptila","l.8","1996",157.67
"2160","isoperla","l.8","1996",118.33
"2172","lanthus","l.8","1996",39.33
"2184","lepidos","l.8","1996",14.67
"2196","leuctra","l.8","1996",14.67
"2208","limonia","l.8","1996",0
"2220","lype","l.8","1996",14.67
"2232","malirekus","l.8","1996",0
"2244","molann","l.8","1996",0
"2256","molophilus","l.8","1996",0
"2268","nematoda","l.8","1996",488.33
"2280","neophylax","l.8","1996",0
"2292","nymphom","l.8","1996",0
"2304","oligo","l.8","1996",108.33
"2316","paralepto","l.8","1996",0
"2328","parapsyche","l.8","1996",3659.67
"2340","pediciaA","l.8","1996",0
"2352","pelto","l.8","1996",626.33
"2364","pgoera","l.8","1996",68.67
"2376","pilaria","l.8","1996",0
"2388","pslimnoph","l.8","1996",0
"2400","pycno","l.8","1996",0
"2412","rhabdom","l.8","1996",0
"2424","rhyacoph","l.8","1996",54
"2436","sciara","l.8","1996",14.67
"2448","serratella","l.8","1996",882.67
"2460","simulium","l.8","1996",236.67
"2472","soyedina","l.8","1996",14.67
"2484","stenonema","l.8","1996",0
"2496","sweltsa","l.8","1996",0
"2508","tanypod","l.8","1996",79
"2520","tipula","l.8","1996",0
"2532","turbell","l.8","1996",0
"2544","wormsp","l.8","1996",39.33
"2545","acari","a.9","1997",399.67
"2557","amphinem","a.9","1997",844
"2569","anchytar","a.9","1997",0
"2581","baetis","a.9","1997",44.33
"2593","beloneur","a.9","1997",14.67
"2605","ceratopog","a.9","1997",14.67
"2617","chironomid","a.9","1997",3167.33
"2629","copepod","a.9","1997",0
"2641","dicranota","a.9","1997",44
"2653","diplosp","a.9","1997",103.33
"2665","dixa","a.9","1997",29.33
"2677","dolicho","a.9","1997",0
"2689","dolophil","a.9","1997",0
"2701","ectopria","a.9","1997",14.67
"2713","elmid","a.9","1997",14.67
"2725","empid","a.9","1997",14.67
"2737","epeorus","a.9","1997",192
"2749","fattigia","a.9","1997",0
"2761","hexatomasp","a.9","1997",0
"2773","hydroptila","a.9","1997",0
"2785","isoperla","a.9","1997",88.67
"2797","lanthus","a.9","1997",0
"2809","lepidos","a.9","1997",14.67
"2821","leuctra","a.9","1997",14.67
"2833","limonia","a.9","1997",0
"2845","lype","a.9","1997",0
"2857","malirekus","a.9","1997",0
"2869","molann","a.9","1997",0
"2881","molophilus","a.9","1997",0
"2893","nematoda","a.9","1997",29.67
"2905","neophylax","a.9","1997",0
"2917","nymphom","a.9","1997",0
"2929","oligo","a.9","1997",29.33
"2941","paralepto","a.9","1997",14.67
"2953","parapsyche","a.9","1997",1168.67
"2965","pediciaA","a.9","1997",0
"2977","pelto","a.9","1997",1435.33
"2989","pgoera","a.9","1997",29.33
"3001","pilaria","a.9","1997",0
"3013","pslimnoph","a.9","1997",0
"3025","pycno","a.9","1997",0
"3037","rhabdom","a.9","1997",0
"3049","rhyacoph","a.9","1997",29.33
"3061","sciara","a.9","1997",0
"3073","serratella","a.9","1997",325.33
"3085","simulium","a.9","1997",148
"3097","soyedina","a.9","1997",0
"3109","stenonema","a.9","1997",29.67
"3121","sweltsa","a.9","1997",0
"3133","tanypod","a.9","1997",73.67
"3145","tipula","a.9","1997",0
"3157","turbell","a.9","1997",0
"3169","wormsp","a.9","1997",73.67
"2546","acari","b.10","1997",1050.67
"2558","amphinem","b.10","1997",206.67
"2570","anchytar","b.10","1997",0
"2582","baetis","b.10","1997",0
"2594","beloneur","b.10","1997",29.33
"2606","ceratopog","b.10","1997",133
"2618","chironomid","b.10","1997",2516
"2630","copepod","b.10","1997",74
"2642","dicranota","b.10","1997",0
"2654","diplosp","b.10","1997",147.67
"2666","dixa","b.10","1997",74
"2678","dolicho","b.10","1997",0
"2690","dolophil","b.10","1997",0
"2702","ectopria","b.10","1997",14.67
"2714","elmid","b.10","1997",0
"2726","empid","b.10","1997",133
"2738","epeorus","b.10","1997",0
"2750","fattigia","b.10","1997",0
"2762","hexatomasp","b.10","1997",0
"2774","hydroptila","b.10","1997",14.67
"2786","isoperla","b.10","1997",29.33
"2798","lanthus","b.10","1997",0
"2810","lepidos","b.10","1997",44.33
"2822","leuctra","b.10","1997",59.33
"2834","limonia","b.10","1997",0
"2846","lype","b.10","1997",0
"2858","malirekus","b.10","1997",14.67
"2870","molann","b.10","1997",0
"2882","molophilus","b.10","1997",0
"2894","nematoda","b.10","1997",340
"2906","neophylax","b.10","1997",0
"2918","nymphom","b.10","1997",0
"2930","oligo","b.10","1997",14.67
"2942","paralepto","b.10","1997",0
"2954","parapsyche","b.10","1997",502.67
"2966","pediciaA","b.10","1997",0
"2978","pelto","b.10","1997",1124.67
"2990","pgoera","b.10","1997",0
"3002","pilaria","b.10","1997",0
"3014","pslimnoph","b.10","1997",0
"3026","pycno","b.10","1997",0
"3038","rhabdom","b.10","1997",0
"3050","rhyacoph","b.10","1997",0
"3062","sciara","b.10","1997",0
"3074","serratella","b.10","1997",207.33
"3086","simulium","b.10","1997",14.67
"3098","soyedina","b.10","1997",0
"3110","stenonema","b.10","1997",0
"3122","sweltsa","b.10","1997",0
"3134","tanypod","b.10","1997",370
"3146","tipula","b.10","1997",0
"3158","turbell","b.10","1997",59.33
"3170","wormsp","b.10","1997",118.67
"2547","acari","c.11","1997",281
"2559","amphinem","c.11","1997",147.67
"2571","anchytar","c.11","1997",0
"2583","baetis","c.11","1997",0
"2595","beloneur","c.11","1997",0
"2607","ceratopog","c.11","1997",14.67
"2619","chironomid","c.11","1997",4751
"2631","copepod","c.11","1997",103.67
"2643","dicranota","c.11","1997",59
"2655","diplosp","c.11","1997",14.67
"2667","dixa","c.11","1997",44.33
"2679","dolicho","c.11","1997",0
"2691","dolophil","c.11","1997",0
"2703","ectopria","c.11","1997",0
"2715","elmid","c.11","1997",0
"2727","empid","c.11","1997",29.67
"2739","epeorus","c.11","1997",29.33
"2751","fattigia","c.11","1997",0
"2763","hexatomasp","c.11","1997",29.34
"2775","hydroptila","c.11","1997",0
"2787","isoperla","c.11","1997",74
"2799","lanthus","c.11","1997",0
"2811","lepidos","c.11","1997",14.67
"2823","leuctra","c.11","1997",14.67
"2835","limonia","c.11","1997",0
"2847","lype","c.11","1997",0
"2859","malirekus","c.11","1997",0
"2871","molann","c.11","1997",0
"2883","molophilus","c.11","1997",0
"2895","nematoda","c.11","1997",0
"2907","neophylax","c.11","1997",0
"2919","nymphom","c.11","1997",0
"2931","oligo","c.11","1997",88.67
"2943","paralepto","c.11","1997",0
"2955","parapsyche","c.11","1997",176.67
"2967","pediciaA","c.11","1997",0
"2979","pelto","c.11","1997",384
"2991","pgoera","c.11","1997",14.67
"3003","pilaria","c.11","1997",0
"3015","pslimnoph","c.11","1997",0
"3027","pycno","c.11","1997",0
"3039","rhabdom","c.11","1997",0
"3051","rhyacoph","c.11","1997",44
"3063","sciara","c.11","1997",0
"3075","serratella","c.11","1997",133.33
"3087","simulium","c.11","1997",0
"3099","soyedina","c.11","1997",0
"3111","stenonema","c.11","1997",0
"3123","sweltsa","c.11","1997",0
"3135","tanypod","c.11","1997",399.67
"3147","tipula","c.11","1997",0
"3159","turbell","c.11","1997",14.67
"3171","wormsp","c.11","1997",29.67
"2548","acari","d.12","1997",162.67
"2560","amphinem","d.12","1997",14.67
"2572","anchytar","d.12","1997",0
"2584","baetis","d.12","1997",0
"2596","beloneur","d.12","1997",0
"2608","ceratopog","d.12","1997",29.33
"2620","chironomid","d.12","1997",2515.67
"2632","copepod","d.12","1997",0
"2644","dicranota","d.12","1997",14.67
"2656","diplosp","d.12","1997",44.33
"2668","dixa","d.12","1997",0
"2680","dolicho","d.12","1997",0
"2692","dolophil","d.12","1997",0
"2704","ectopria","d.12","1997",0
"2716","elmid","d.12","1997",0
"2728","empid","d.12","1997",14.67
"2740","epeorus","d.12","1997",0
"2752","fattigia","d.12","1997",0
"2764","hexatomasp","d.12","1997",0
"2776","hydroptila","d.12","1997",0
"2788","isoperla","d.12","1997",0
"2800","lanthus","d.12","1997",0
"2812","lepidos","d.12","1997",14.67
"2824","leuctra","d.12","1997",0
"2836","limonia","d.12","1997",0
"2848","lype","d.12","1997",0
"2860","malirekus","d.12","1997",0
"2872","molann","d.12","1997",0
"2884","molophilus","d.12","1997",0
"2896","nematoda","d.12","1997",14.67
"2908","neophylax","d.12","1997",14.67
"2920","nymphom","d.12","1997",0
"2932","oligo","d.12","1997",0
"2944","paralepto","d.12","1997",0
"2956","parapsyche","d.12","1997",843.67
"2968","pediciaA","d.12","1997",0
"2980","pelto","d.12","1997",89
"2992","pgoera","d.12","1997",0
"3004","pilaria","d.12","1997",0
"3016","pslimnoph","d.12","1997",0
"3028","pycno","d.12","1997",0
"3040","rhabdom","d.12","1997",0
"3052","rhyacoph","d.12","1997",14.67
"3064","sciara","d.12","1997",0
"3076","serratella","d.12","1997",59
"3088","simulium","d.12","1997",14.67
"3100","soyedina","d.12","1997",0
"3112","stenonema","d.12","1997",0
"3124","sweltsa","d.12","1997",0
"3136","tanypod","d.12","1997",177.67
"3148","tipula","d.12","1997",0
"3160","turbell","d.12","1997",0
"3172","wormsp","d.12","1997",0
"2549","acari","e.1","1997",207.33
"2561","amphinem","e.1","1997",14.67
"2573","anchytar","e.1","1997",0
"2585","baetis","e.1","1997",14.67
"2597","beloneur","e.1","1997",0
"2609","ceratopog","e.1","1997",14.67
"2621","chironomid","e.1","1997",3744.33
"2633","copepod","e.1","1997",0
"2645","dicranota","e.1","1997",74
"2657","diplosp","e.1","1997",0
